timestamp,action,user,details
2024-11-01 12:28:35,Add Reservation,Phasanat_4615,"            Name          Room  ...          Start_Time            End_Time
0  Phasanat_4615  PCR Machines  ... 2024-11-01 14:00:00 2024-11-01 17:00:00

[1 rows x 5 columns]"
2024-11-01 13:53:52,Add Reservation,Phasanat_4615,"            Name          Room  ...          Start_Time            End_Time
0  Phasanat_4615  PCR Machines  ... 2024-11-01 14:00:00 2024-11-01 17:00:00

[1 rows x 5 columns]"
2024-11-01 14:41:44,Add Reservation,Fah_4606,"       Name          Room Equipments          Start_Time            End_Time
0  Fah_4606  PCR Machines     PCR 10 2024-11-01 14:00:00 2024-11-01 17:00:00"
2024-11-01 15:57:51,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 1, 16, 0), 'End_Time': datetime.datetime(2024, 11, 1, 17, 0)}"
2024-11-01 16:20:08,Add Reservation,Supanida_4511,"{'Name': 'Supanida_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 4, 8, 30), 'End_Time': datetime.datetime(2024, 11, 4, 10, 30)}"
2024-11-01 16:58:30,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 3, 9, 0), 'End_Time': datetime.datetime(2024, 11, 3, 23, 45)}"
2024-11-02 00:47:43,Add Reservation,Chanikarn_4511,"             Name          Room  ...          Start_Time            End_Time
0  Chanikarn_4511  PCR Machines  ... 2024-11-02 11:00:00 2024-11-02 14:00:00

[1 rows x 5 columns]"
2024-11-03 11:10:33,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 12 2024-11-03 11:00:00 2024-11-03 14:00:00"
2024-11-03 12:35:10,Delete Reservation,Thanathip_4505,"Details: Name                  Thanathip_4505
Room          Central Lab, 5th floor
Equipments        Incubator Shaker 2
Start_Time       2024-11-03 09:00:00
End_Time         2024-11-03 23:45:00
Name: 1348, dtype: object"
2024-11-03 12:39:07,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 11, 9, 11, 0), 'End_Time': datetime.datetime(2024, 11, 9, 23, 45)}"
2024-11-03 12:39:23,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 11, 10, 0, 0), 'End_Time': datetime.datetime(2024, 11, 10, 16, 0)}"
2024-11-03 12:40:10,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 9, 11, 0), 'End_Time': datetime.datetime(2024, 11, 9, 23, 45)}"
2024-11-03 12:40:24,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 10, 0, 0), 'End_Time': datetime.datetime(2024, 11, 10, 16, 0)}"
2024-11-04 06:39:12,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines    PCR 9.3 2024-11-04 08:00:00 2024-11-04 11:00:00"
2024-11-04 09:29:26,Add Reservation,Supanida_4511,"{'Name': 'Supanida_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 5, 9, 30), 'End_Time': datetime.datetime(2024, 11, 5, 12, 30)}"
2024-11-04 09:38:33,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines     PCR 14 2024-11-04 11:00:00 2024-11-04 14:00:00"
2024-11-04 09:38:41,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines     PCR 15 2024-11-04 11:00:00 2024-11-04 14:00:00"
2024-11-04 09:39:19,Add Reservation,Tanatad_4606,"{'Name': 'Tanatad_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Digital Dry Bath 2', 'Start_Time': datetime.datetime(2024, 11, 4, 10, 0), 'End_Time': datetime.datetime(2024, 11, 4, 13, 0)}"
2024-11-04 10:12:41,Add Reservation,chomphoonut_4607,"{'Name': 'chomphoonut_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 4, 10, 30), 'End_Time': datetime.datetime(2024, 11, 4, 12, 30)}"
2024-11-04 10:14:12,Add Reservation,Jantanipa_4607,"{'Name': 'Jantanipa_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave For Waste (Drain the water everytime after using)', 'Start_Time': datetime.datetime(2024, 11, 4, 10, 30), 'End_Time': datetime.datetime(2024, 11, 4, 12, 30)}"
2024-11-04 10:38:49,Add Reservation,Supanut_4612,"{'Name': 'Supanut_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 1 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 4, 11, 0), 'End_Time': datetime.datetime(2024, 11, 4, 13, 0)}"
2024-11-04 11:06:01,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 12 2024-11-04 11:00:00 2024-11-04 14:00:00"
2024-11-04 11:32:08,Add Reservation,Phitchayatida_4511,"                 Name          Room  ...          Start_Time            End_Time
0  Phitchayatida_4511  PCR Machines  ... 2024-11-05 11:00:00 2024-11-05 14:00:00

[1 rows x 5 columns]"
2024-11-04 11:56:05,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 4, 12, 0), 'End_Time': datetime.datetime(2024, 11, 4, 13, 30)}"
2024-11-04 11:59:58,Add Reservation,Mayuree_4606,"           Name          Room  ...          Start_Time            End_Time
0  Mayuree_4606  PCR Machines  ... 2024-11-04 14:00:00 2024-11-04 17:00:00

[1 rows x 5 columns]"
2024-11-04 12:00:14,Add Reservation,Mayuree_4606,"           Name          Room  ...          Start_Time            End_Time
0  Mayuree_4606  PCR Machines  ... 2024-11-04 14:00:00 2024-11-04 17:00:00

[1 rows x 5 columns]"
2024-11-04 12:02:28,Delete Reservation,Dechaphon_4612,"Details: Name               Dechaphon_4612
Room                        BSL-2
Equipments                  BSC-1
Start_Time    2024-11-04 12:00:00
End_Time      2024-11-04 13:30:00
Name: 1357, dtype: object"
2024-11-04 12:03:14,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 4, 13, 0), 'End_Time': datetime.datetime(2024, 11, 4, 14, 30)}"
2024-11-04 13:22:09,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 11, 0, 0), 'End_Time': datetime.datetime(2024, 11, 11, 23, 45)}"
2024-11-04 13:22:19,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 12, 0, 0), 'End_Time': datetime.datetime(2024, 11, 12, 23, 45)}"
2024-11-04 13:22:25,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 13, 0, 0), 'End_Time': datetime.datetime(2024, 11, 13, 23, 45)}"
2024-11-04 13:22:30,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 14, 0, 0), 'End_Time': datetime.datetime(2024, 11, 14, 23, 45)}"
2024-11-04 13:23:10,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 15, 0, 0), 'End_Time': datetime.datetime(2024, 11, 15, 23, 45)}"
2024-11-04 13:32:08,Add Reservation,Wuthichai_4505,"{'Name': 'Wuthichai_4505', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Ultrasonic Processors', 'Start_Time': datetime.datetime(2024, 11, 4, 14, 0), 'End_Time': datetime.datetime(2024, 11, 4, 15, 0)}"
2024-11-04 15:00:56,Add Reservation,Chatuporn_4507,"             Name          Room  ...          Start_Time            End_Time
0  Chatuporn_4507  PCR Machines  ... 2024-11-04 14:00:00 2024-11-04 17:00:00

[1 rows x 5 columns]"
2024-11-04 19:28:47,Add Reservation,Pornchai_4511,"{'Name': 'Pornchai_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-2', 'Start_Time': datetime.datetime(2024, 11, 5, 10, 0), 'End_Time': datetime.datetime(2024, 11, 5, 14, 0)}"
2024-11-05 07:12:23,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines    PCR 9.3 2024-11-05 08:00:00 2024-11-05 11:00:00"
2024-11-05 08:54:41,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 10 2024-11-05 11:00:00 2024-11-05 14:00:00"
2024-11-05 08:54:59,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-11-05 11:00:00 2024-11-05 14:00:00"
2024-11-05 09:27:06,Add Reservation,Apimon_4612,"{'Name': 'Apimon_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave For Waste (Drain the water everytime after using)', 'Start_Time': datetime.datetime(2024, 11, 5, 10, 0), 'End_Time': datetime.datetime(2024, 11, 5, 12, 0)}"
2024-11-05 09:38:23,Add Reservation,Tanatad_4606,"           Name          Room  ...          Start_Time            End_Time
0  Tanatad_4606  PCR Machines  ... 2024-11-05 11:00:00 2024-11-05 14:00:00

[1 rows x 5 columns]"
2024-11-05 10:08:22,Add Reservation,Mayuree_4606,"           Name          Room  ...          Start_Time            End_Time
0  Mayuree_4606  PCR Machines  ... 2024-11-05 11:00:00 2024-11-05 14:00:00

[1 rows x 5 columns]"
2024-11-05 10:46:31,Add Reservation,Tanatad_4606,"{'Name': 'Tanatad_4606', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 5, 11, 0), 'End_Time': datetime.datetime(2024, 11, 5, 13, 0)}"
2024-11-05 10:49:52,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 12 2024-11-05 11:00:00 2024-11-05 14:00:00"
2024-11-05 13:32:36,Add Reservation,Supanida_4511,"{'Name': 'Supanida_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 6, 8, 30), 'End_Time': datetime.datetime(2024, 11, 6, 11, 0)}"
2024-11-05 13:41:39,Add Reservation,Fah_4606,"       Name          Room Equipments          Start_Time            End_Time
0  Fah_4606  PCR Machines     PCR 13 2024-11-05 14:00:00 2024-11-05 17:00:00"
2024-11-05 14:07:59,Add Reservation,Pornchai_4511,"{'Name': 'Pornchai_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-2', 'Start_Time': datetime.datetime(2024, 11, 5, 14, 30), 'End_Time': datetime.datetime(2024, 11, 5, 18, 0)}"
2024-11-05 14:18:04,Add Reservation,chomphoonut_4607,"{'Name': 'chomphoonut_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave For Waste (Drain the water everytime after using)', 'Start_Time': datetime.datetime(2024, 11, 5, 14, 30), 'End_Time': datetime.datetime(2024, 11, 5, 16, 30)}"
2024-11-05 14:22:04,Add Reservation,Phasanat_4615,"{'Name': 'Phasanat_4615', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 6, 12, 0), 'End_Time': datetime.datetime(2024, 11, 6, 15, 0)}"
2024-11-05 15:19:53,Add Reservation,Narumon_4511,"           Name          Room  ...          Start_Time            End_Time
0  Narumon_4511  PCR Machines  ... 2024-11-06 11:00:00 2024-11-06 14:00:00

[1 rows x 5 columns]"
2024-11-06 08:51:12,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 10 2024-11-06 11:00:00 2024-11-06 14:00:00"
2024-11-06 08:51:31,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-11-06 11:00:00 2024-11-06 14:00:00"
2024-11-06 09:01:30,Add Reservation,Supanut_4612,"{'Name': 'Supanut_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 11, 12, 12, 0), 'End_Time': datetime.datetime(2024, 11, 12, 23, 45)}"
2024-11-06 09:01:39,Add Reservation,Supanut_4612,"{'Name': 'Supanut_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 11, 13, 0, 0), 'End_Time': datetime.datetime(2024, 11, 13, 23, 45)}"
2024-11-06 09:01:45,Add Reservation,Supanut_4612,"{'Name': 'Supanut_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 11, 14, 0, 0), 'End_Time': datetime.datetime(2024, 11, 14, 23, 45)}"
2024-11-06 09:06:39,Add Reservation,Jirutchaya_4507,"              Name          Room  ...          Start_Time            End_Time
0  Jirutchaya_4507  PCR Machines  ... 2024-11-06 14:00:00 2024-11-06 17:00:00

[1 rows x 5 columns]"
2024-11-06 10:12:57,Add Reservation,Supanida_4511,"            Name          Room  ...          Start_Time            End_Time
0  Supanida_4511  PCR Machines  ... 2024-11-06 11:00:00 2024-11-06 14:00:00

[1 rows x 5 columns]"
2024-11-06 11:17:18,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines     PCR 15 2024-11-07 11:00:00 2024-11-07 14:00:00"
2024-11-06 11:17:31,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines     PCR 14 2024-11-07 11:00:00 2024-11-07 14:00:00"
2024-11-06 11:25:09,Add Reservation,Pornchai_4511,"{'Name': 'Pornchai_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-2', 'Start_Time': datetime.datetime(2024, 11, 6, 12, 0), 'End_Time': datetime.datetime(2024, 11, 6, 15, 0)}"
2024-11-06 12:06:51,Add Reservation,Viroj_4511,"{'Name': 'Viroj_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 6, 13, 30), 'End_Time': datetime.datetime(2024, 11, 6, 15, 30)}"
2024-11-06 12:31:16,Add Reservation,Supanida_4511,"            Name          Room  ...          Start_Time            End_Time
0  Supanida_4511  PCR Machines  ... 2024-11-06 14:00:00 2024-11-06 17:00:00

[1 rows x 5 columns]"
2024-11-06 14:18:21,Add Reservation,Mayuree_4606,"           Name          Room  ...          Start_Time            End_Time
0  Mayuree_4606  PCR Machines  ... 2024-11-06 14:00:00 2024-11-06 17:00:00

[1 rows x 5 columns]"
2024-11-06 14:18:33,Add Reservation,Wilasinee_4612,"{'Name': 'Wilasinee_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 1 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 6, 14, 30), 'End_Time': datetime.datetime(2024, 11, 6, 16, 30)}"
2024-11-06 14:34:44,Add Reservation,Pornchai_4511,"{'Name': 'Pornchai_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-2', 'Start_Time': datetime.datetime(2024, 11, 6, 15, 0), 'End_Time': datetime.datetime(2024, 11, 6, 17, 0)}"
2024-11-06 15:05:44,Add Reservation,Narumon_4511,"           Name          Room  ...          Start_Time            End_Time
0  Narumon_4511  PCR Machines  ... 2024-11-07 11:00:00 2024-11-07 14:00:00

[1 rows x 5 columns]"
2024-11-06 15:57:53,Add Reservation,Supanida_4511,"{'Name': 'Supanida_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-2', 'Start_Time': datetime.datetime(2024, 11, 7, 8, 0), 'End_Time': datetime.datetime(2024, 11, 7, 9, 30)}"
2024-11-06 15:58:00,Add Reservation,Viroj_4511,"{'Name': 'Viroj_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 7, 7, 0), 'End_Time': datetime.datetime(2024, 11, 7, 9, 0)}"
2024-11-06 16:11:03,Add Reservation,Supanida_4511,"            Name          Room  ...          Start_Time            End_Time
0  Supanida_4511  PCR Machines  ... 2024-11-07 11:00:00 2024-11-07 14:00:00

[1 rows x 5 columns]"
2024-11-06 16:39:17,Add Reservation,Pornchai_4511,"{'Name': 'Pornchai_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-2', 'Start_Time': datetime.datetime(2024, 11, 7, 10, 0), 'End_Time': datetime.datetime(2024, 11, 7, 15, 0)}"
2024-11-06 18:03:45,Add Reservation,Arisa_4505,"{'Name': 'Arisa_4505', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Incubator 1', 'Start_Time': datetime.datetime(2024, 11, 7, 3, 0), 'End_Time': datetime.datetime(2024, 11, 7, 23, 45)}"
2024-11-06 18:04:00,Add Reservation,Arisa_4505,"{'Name': 'Arisa_4505', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Incubator 1', 'Start_Time': datetime.datetime(2024, 11, 8, 0, 0), 'End_Time': datetime.datetime(2024, 11, 8, 12, 0)}"
2024-11-06 18:04:28,Add Reservation,Arisa_4505,"{'Name': 'Arisa_4505', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Incubator Shaker', 'Start_Time': datetime.datetime(2024, 11, 7, 10, 0), 'End_Time': datetime.datetime(2024, 11, 7, 12, 0)}"
2024-11-06 18:05:19,Add Reservation,Arisa_4505,"{'Name': 'Arisa_4505', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Refrigerated Centrifuge 4', 'Start_Time': datetime.datetime(2024, 11, 7, 13, 0), 'End_Time': datetime.datetime(2024, 11, 7, 23, 45)}"
2024-11-06 19:55:19,Add Reservation,Nicharee_4606,"            Name          Room  ...          Start_Time            End_Time
0  Nicharee_4606  PCR Machines  ... 2024-11-07 11:00:00 2024-11-07 14:00:00

[1 rows x 5 columns]"
2024-11-07 08:30:51,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-11-07 11:00:00 2024-11-07 14:00:00"
2024-11-07 08:31:46,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 13 2024-11-07 11:00:00 2024-11-07 14:00:00"
2024-11-07 09:26:14,Add Reservation,Nicharee_4606,"            Name          Room  ...          Start_Time            End_Time
0  Nicharee_4606  PCR Machines  ... 2024-11-08 11:00:00 2024-11-08 14:00:00

[1 rows x 5 columns]"
2024-11-07 10:13:00,Add Reservation,chomphoonut_4607,"{'Name': 'chomphoonut_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 7, 12, 0), 'End_Time': datetime.datetime(2024, 11, 7, 14, 0)}"
2024-11-07 10:39:15,Add Reservation,chomphoonut_4607,"{'Name': 'chomphoonut_4607', 'Room': 'Central Lab, 6th floor', 'Equipments': 'pH Meter 2', 'Start_Time': datetime.datetime(2024, 11, 7, 10, 45), 'End_Time': datetime.datetime(2024, 11, 7, 11, 0)}"
2024-11-07 11:36:36,Add Reservation,Nicharee_4606,"            Name          Room  ...          Start_Time            End_Time
0  Nicharee_4606  PCR Machines  ... 2024-11-07 14:00:00 2024-11-07 17:00:00

[1 rows x 5 columns]"
2024-11-07 12:35:00,Add Reservation,Khemrutai_4511,"             Name          Room  ...          Start_Time            End_Time
0  Khemrutai_4511  PCR Machines  ... 2024-11-07 14:00:00 2024-11-07 17:00:00

[1 rows x 5 columns]"
2024-11-07 13:32:22,Add Reservation,Khemrutai_4511,"             Name          Room  ...          Start_Time            End_Time
0  Khemrutai_4511  PCR Machines  ... 2024-11-08 11:00:00 2024-11-08 14:00:00

[1 rows x 5 columns]"
2024-11-07 13:32:39,Delete Reservation,Khemrutai_4511,"Details: Name               Khemrutai_4511
Room                 PCR Machines
Equipments                PCR 9.3
Start_Time    2024-11-07 14:00:00
End_Time      2024-11-07 17:00:00
Name: 677, dtype: object"
2024-11-07 13:32:44,Delete Reservation,Khemrutai_4511,"Details: Name               Khemrutai_4511
Room                 PCR Machines
Equipments                PCR 9.3
Start_Time    2024-11-08 11:00:00
End_Time      2024-11-08 14:00:00
Name: 677, dtype: object"
2024-11-07 13:32:54,Add Reservation,Khemrutai_4511,"             Name          Room  ...          Start_Time            End_Time
0  Khemrutai_4511  PCR Machines  ... 2024-11-07 14:00:00 2024-11-07 17:00:00

[1 rows x 5 columns]"
2024-11-07 13:34:02,Add Reservation,Narumon_4511,"           Name          Room  ...          Start_Time            End_Time
0  Narumon_4511  PCR Machines  ... 2024-11-08 11:00:00 2024-11-08 14:00:00

[1 rows x 5 columns]"
2024-11-07 13:40:52,Add Reservation,Phasanat_4615,"            Name          Room  ...          Start_Time            End_Time
0  Phasanat_4615  PCR Machines  ... 2024-11-07 14:00:00 2024-11-07 17:00:00

[1 rows x 5 columns]"
2024-11-07 15:11:10,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines    PCR 9.3 2024-11-08 08:00:00 2024-11-08 11:00:00"
2024-11-07 19:20:47,Add Reservation,Supanida_4511,"{'Name': 'Supanida_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 8, 8, 0), 'End_Time': datetime.datetime(2024, 11, 8, 9, 30)}"
2024-11-08 06:51:59,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines     PCR 14 2024-11-08 08:00:00 2024-11-08 11:00:00"
2024-11-08 08:38:45,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-11-08 11:00:00 2024-11-08 14:00:00"
2024-11-08 08:38:57,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 12 2024-11-08 11:00:00 2024-11-08 14:00:00"
2024-11-08 08:53:49,Add Reservation,Supanida_4511,"            Name          Room  ...          Start_Time            End_Time
0  Supanida_4511  PCR Machines  ... 2024-11-08 11:00:00 2024-11-08 14:00:00

[1 rows x 5 columns]"
2024-11-08 09:37:12,Add Reservation,Supanut_4612,"{'Name': 'Supanut_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 11, 15, 0, 0), 'End_Time': datetime.datetime(2024, 11, 15, 12, 0)}"
2024-11-08 09:52:47,Add Reservation,Fah_4606,"       Name          Room Equipments          Start_Time            End_Time
0  Fah_4606  PCR Machines     PCR 15 2024-11-08 11:00:00 2024-11-08 14:00:00"
2024-11-08 10:07:57,Add Reservation,Wilasinee_4612,"{'Name': 'Wilasinee_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 8, 10, 15), 'End_Time': datetime.datetime(2024, 11, 8, 12, 0)}"
2024-11-08 10:33:32,Add Reservation,Yada_4507,"{'Name': 'Yada_4507', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Speed Vacuum Concentrator', 'Start_Time': datetime.datetime(2024, 11, 8, 11, 0), 'End_Time': datetime.datetime(2024, 11, 8, 17, 0)}"
2024-11-08 10:36:47,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 14 2024-11-08 14:00:00 2024-11-08 17:00:00"
2024-11-08 11:22:34,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 13 2024-11-08 14:00:00 2024-11-08 17:00:00"
2024-11-08 11:40:07,Add Reservation,Jantanipa_4607,"{'Name': 'Jantanipa_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 8, 12, 30), 'End_Time': datetime.datetime(2024, 11, 8, 14, 30)}"
2024-11-08 15:35:10,Add Reservation,Jantanipa_4607,"{'Name': 'Jantanipa_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 11, 8, 15, 45), 'End_Time': datetime.datetime(2024, 11, 8, 17, 45)}"
2024-11-10 13:20:14,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 11, 10, 17, 0), 'End_Time': datetime.datetime(2024, 11, 10, 23, 45)}"
2024-11-10 20:37:50,Add Reservation,Supanida_4511,"{'Name': 'Supanida_4511', 'Room': 'BSL-2', 'Equipments': 'BSC-1', 'Start_Time': datetime.datetime(2024, 11, 11, 8, 0), 'End_Time': datetime.datetime(2024, 11, 11, 9, 30)}"
2024-11-11 06:49:58,Add Reservation,Viroj_4511,"         Name          Room Equipments          Start_Time            End_Time
0  Viroj_4511  PCR Machines    PCR 9.3 2024-11-11 08:00:00 2024-11-11 11:00:00"
2024-11-11 07:19:46,Add Reservation,Nicharee_4606,"            Name          Room  ...          Start_Time            End_Time
0  Nicharee_4606  PCR Machines  ... 2024-11-11 11:00:00 2024-11-11 14:00:00

[1 rows x 5 columns]"
2024-11-11 07:20:07,Add Reservation,Nicharee_4606,"            Name          Room  ...          Start_Time            End_Time
0  Nicharee_4606  PCR Machines  ... 2024-11-12 11:00:00 2024-11-12 14:00:00

[1 rows x 5 columns]"
2024-11-11 08:40:11,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-11-11 11:00:00 2024-11-11 14:00:00"
2024-11-11 09:55:03,Add Reservation,Phitchayatida_4511,"                 Name          Room  ...          Start_Time            End_Time
0  Phitchayatida_4511  PCR Machines  ... 2024-11-11 11:00:00 2024-11-11 14:00:00

[1 rows x 5 columns]"
2024-11-11 11:20:37,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 12 2024-11-11 14:00:00 2024-11-11 17:00:00"
